People_num,Meters,Have_gas,Have_induction,Have_vitro,Have_AC,Have_calef,Monthm,Day_of_the_week,Kwh_daily_consumption
6,61,1,2,1,1,0,9,1,31.08332981179171
5,126,0,2,1,0,1,12,1,46.093524450869424
7,68,2,1,1,1,2,4,5,25.051078857604374
3,187,0,2,0,0,1,9,7,21.01415152915401
7,58,2,2,0,0,0,10,0,22.059897814505412
5,158,1,1,0,2,0,9,6,24.737588166925057
4,103,1,2,0,1,1,4,3,21.176431255340123
4,81,1,0,0,0,2,4,2,15.788737160186038
5,193,2,0,2,1,2,11,1,24.104665451872144
2,75,1,0,2,0,1,5,2,9.959238682067477
2,175,0,1,0,0,0,3,0,18.872402016507078
7,154,2,2,1,2,0,3,2,26.86037293960222
5,55,1,1,1,1,2,1,2,17.82642177058841
1,107,2,1,0,2,2,12,7,15.38079261588792
7,75,2,2,2,2,0,11,3,20.946620669332447
5,185,1,1,0,0,2,10,3,24.62792694030712
5,150,1,2,0,2,1,8,0,16.709086770579248
3,159,0,1,0,2,1,4,4,25.24149388444707
5,190,0,2,1,1,2,7,3,40.54591463309993
6,196,2,1,2,0,1,6,6,29.794739087196373
4,154,0,0,2,0,2,3,7,21.72120171234919
3,76,2,2,1,0,0,2,1,14.204755705264175
2,64,1,2,0,2,1,5,1,6.184655451750985
5,113,1,1,1,0,0,8,1,20.44258007487932
7,177,2,1,2,0,2,4,3,32.04355078252763
3,191,2,1,2,0,0,5,0,21.3574011883249
4,92,0,0,0,2,2,10,0,16.130602917069815
5,66,2,1,1,2,0,4,7,23.93636427623671
1,105,2,0,0,2,0,12,4,11.341125915576178
5,131,0,0,1,1,0,1,0,21.127325778364824
1,65,0,2,1,2,1,12,7,36.10996735381849
6,145,2,1,1,1,0,11,6,24.483098814715515
1,103,1,2,1,0,2,12,5,7.372675828257306
3,59,0,0,1,0,2,7,4,12.820085829670449
1,58,0,2,2,2,0,11,7,7.667002033191843
7,170,0,1,2,0,1,7,3,29.05770956089893
7,91,2,0,2,2,0,1,1,22.874328993390126
2,155,1,0,0,0,2,6,6,17.284969238465948
5,56,2,0,1,0,2,10,7,19.591315750881932
3,125,1,0,1,1,1,8,3,30.691535581700634
2,143,2,1,2,1,2,4,4,21.231458091032106
3,171,1,1,2,2,2,5,2,20.49771429589293
3,101,0,1,2,2,2,9,5,18.93587967953211
2,136,1,0,1,2,1,5,2,12.47142522963771
5,197,0,2,0,1,0,10,2,22.78990521712274
1,95,0,2,2,0,2,2,3,11.605431354240121
3,106,2,2,2,1,0,2,4,16.655548049237076
6,190,2,0,2,1,1,9,4,35.67833089620471
7,194,0,1,1,2,2,5,0,29.10658735057226
1,149,2,2,1,0,1,10,0,14.945987920642406
1,182,1,1,2,1,0,9,2,28.775983172878952
2,192,2,2,2,0,2,7,0,16.924548740528753
7,71,1,2,1,1,0,10,3,18.163275878654332
2,103,1,2,2,1,1,10,2,10.250380241730975
3,187,2,1,2,0,2,2,5,20.06347647793745
7,103,1,1,1,0,0,5,1,22.856029043238376
1,55,2,1,0,2,2,8,3,10.460379508263284
5,128,2,0,2,1,2,11,3,17.884774286851627
3,71,1,0,2,0,1,8,0,9.161052369414108
6,160,2,0,1,0,1,1,0,51.8806101292494
3,194,0,2,1,1,1,1,3,45.3527739637388
1,70,2,1,0,0,2,11,4,13.724477429919277
7,201,0,2,1,0,0,5,1,28.60053036810928
1,137,2,0,0,1,2,5,3,12.424753576356936
6,156,1,1,2,0,0,8,3,22.975540367488378
1,93,1,0,2,1,2,12,0,6.374454037406247
4,123,2,1,2,2,1,2,7,49.15866836811836
1,123,1,2,1,2,2,11,1,11.347652063189646
4,142,2,1,0,0,0,7,0,22.115055599935648
2,132,0,0,1,1,1,1,7,42.1269241712894
1,126,1,1,0,2,1,12,6,36.61942079716008
4,200,2,1,0,0,0,9,5,27.25769528184459
7,110,1,1,0,2,1,2,6,46.45515697481088
7,196,2,1,0,0,1,9,3,29.523638214494955
1,175,1,0,0,1,0,6,0,24.1699490942491
6,166,2,2,0,1,2,7,1,39.45045834537333
2,68,0,0,0,0,0,1,1,13.910420595576653
4,128,2,1,1,2,1,11,7,40.04029685019916
4,107,2,2,0,0,0,10,7,18.52317011059859
2,190,2,2,1,1,1,4,1,26.504558492425275
2,180,0,0,2,2,0,12,1,17.607615523882586
1,101,1,2,0,2,0,5,7,7.310016097996881
6,67,1,0,1,2,1,8,5,18.370918781475737
3,134,0,2,1,0,2,4,2,15.715067574268156
5,130,0,2,1,1,2,11,2,27.448708410796975
4,159,1,1,1,2,1,9,3,18.226552328263637
5,75,0,0,2,0,2,7,6,17.266090379295512
6,134,0,2,0,2,1,3,4,27.14494913313071
4,139,1,1,2,1,2,8,1,35.804455828769214
6,145,2,2,0,2,2,10,3,25.061306452325223
4,50,2,0,0,1,1,2,4,38.34266548344945
1,192,0,0,1,0,2,8,5,17.93260445160401
1,199,0,2,2,1,2,4,4,16.447023509974876
4,78,2,0,1,2,0,6,0,18.073090318481558
1,110,1,2,1,2,0,9,5,10.980522505628022
5,162,1,1,0,2,1,8,1,20.289161743074494
4,182,1,1,0,1,2,8,6,38.247317142834675
3,66,1,0,1,0,1,9,0,14.820551035555805
7,170,0,0,2,1,0,12,7,25.79910704926343
3,104,2,1,2,2,0,7,4,20.58247223015317
5,103,2,0,2,0,1,2,7,44.97686770279008
3,62,2,0,2,1,2,2,3,10.981984060448852
1,86,2,2,0,2,2,1,3,10.99362088098532
5,117,2,2,1,1,2,6,1,33.5846754889168
3,149,1,2,1,2,2,6,6,16.261111777889848
5,186,2,0,0,0,2,7,7,22.27903740036278
4,130,2,0,2,0,1,6,5,20.0314951152151
2,129,2,0,1,1,1,11,1,36.68152468175528
7,168,2,2,1,2,2,12,3,27.792022554098036
2,172,0,2,1,1,2,4,5,20.759952671129508
5,81,0,0,2,1,2,2,7,17.589450882530834
5,115,0,0,2,2,2,6,2,18.081885343869764
6,200,2,1,1,2,2,10,7,30.77208591914286
6,73,2,1,2,0,0,3,4,22.8391873600114
6,151,0,0,2,0,0,3,0,23.826928547259374
7,118,2,0,1,0,2,1,0,25.868871558672872
3,165,0,2,1,1,2,6,6,32.571383423042086
6,131,0,2,2,2,0,12,6,23.428718526972467
6,127,2,2,2,0,0,4,0,21.117736938251113
5,68,0,0,1,2,2,5,5,20.884748354336907
5,69,1,0,2,1,0,4,3,12.98954090607386
6,122,1,0,2,1,1,12,1,44.21029602320101
7,81,0,1,1,1,2,6,7,37.75000851674144
7,193,1,1,0,1,1,9,4,39.757982526503255
7,75,1,1,2,0,1,2,5,46.80147387032026
3,111,1,0,0,0,0,7,4,10.32494035384775
2,56,1,1,1,1,2,8,4,30.544337013328224
3,169,1,0,1,2,1,8,7,20.30585361016599
5,54,0,1,1,1,2,5,0,20.703212608206755
6,68,1,0,0,1,2,3,3,18.78665022200537
4,50,2,1,0,2,0,9,7,19.51815727171457
6,92,0,2,0,1,1,9,4,34.37410478416446
3,89,2,2,1,1,2,7,5,33.82091094002754
4,157,1,0,2,0,0,7,2,18.985028322084055
4,137,1,2,1,0,0,3,6,16.108304309185502
4,87,0,0,1,2,2,11,6,19.082682176880745
5,175,0,0,1,0,0,10,5,23.419909280499333
4,111,1,1,0,2,0,7,0,17.113896440529665
2,166,2,2,2,1,0,3,5,16.03777732503062
7,113,1,2,1,1,0,8,4,40.50397043921215
7,117,0,0,2,2,2,11,2,24.18960528270928
1,186,0,2,0,2,0,1,1,15.266560688121565
5,165,2,0,1,2,0,3,4,26.019149488841666
6,128,0,0,0,0,0,9,5,22.92169689517484
2,82,1,1,2,2,1,12,5,33.402638113535254
6,81,0,2,2,2,0,2,1,18.056122969020446
6,130,2,2,2,0,1,10,4,20.677910948931846
4,66,2,1,1,0,0,5,0,17.06972786355134
3,63,0,0,2,1,1,12,0,35.81300877795388
6,58,2,2,2,2,2,10,6,21.50481393366356
4,164,1,1,2,0,2,10,2,20.893697160233604
7,113,0,1,1,1,1,5,1,26.705472844402745
5,176,0,2,1,2,2,4,5,24.82418151971318
5,76,0,1,0,0,2,4,5,23.04538295160247
1,131,2,0,1,0,2,5,7,13.689631742996022
5,131,0,1,0,0,1,5,1,22.43320774972043
6,143,0,0,1,1,1,12,1,51.41242900640875
3,189,1,2,0,0,1,1,3,41.577469283436194
5,124,1,0,2,0,0,2,5,17.65910050940639
2,120,2,1,2,0,2,1,1,17.881695328019063
2,139,1,1,0,2,0,2,5,17.214108537603405
3,109,1,2,2,1,2,7,3,29.23696701386449
5,118,1,2,0,0,2,10,2,17.389590726225812
2,67,1,0,0,1,1,6,4,21.760700433573657
1,175,2,0,0,1,0,7,5,34.23948137387855
2,155,2,0,2,2,1,6,4,15.071783972610996
2,180,1,1,1,0,2,5,4,18.623156846431222
7,155,1,0,1,2,0,2,2,23.699891264771722
4,113,2,0,1,2,2,2,2,20.73287736910673
3,179,2,0,1,1,0,2,7,22.28598711541618
4,50,1,2,0,2,2,11,0,9.831240240449695
6,105,0,0,2,1,0,6,0,33.88914728054429
1,155,0,0,2,0,0,7,3,12.701047761806928
1,169,2,0,0,0,1,5,1,12.965173198534766
7,191,0,0,0,1,2,7,7,46.09208525269162
1,57,0,0,0,0,2,9,7,10.785053047748443
2,161,2,2,0,2,0,9,1,17.06502304028607
2,53,1,1,1,1,1,12,7,34.85053842969297
7,51,1,0,0,2,0,2,4,19.085400594854924
6,112,1,1,0,0,0,4,7,21.35905083285158
5,153,0,0,2,2,1,6,2,23.207923559785712
5,161,1,1,2,2,0,3,2,23.86671267698224
4,90,2,0,1,2,0,11,4,18.984893033063432
4,201,2,1,1,1,0,2,3,25.62037503040953
6,140,2,0,0,1,2,8,0,34.92683201561655
3,160,0,2,1,0,1,9,6,22.85921269846269
7,148,2,2,0,1,0,12,3,25.41253796867162
7,148,2,1,1,0,0,11,5,30.29759120987577
3,117,2,2,1,0,2,4,7,20.191983935190198
3,75,2,1,0,1,1,6,7,30.01417265073213
3,177,2,0,2,1,2,8,7,37.46240772372614
2,105,2,0,2,0,2,6,3,12.67482713026811
2,151,1,0,0,1,0,5,1,14.919276449270718
2,195,0,2,0,0,2,3,6,16.80549104935432
4,71,0,0,1,1,2,4,0,17.31297077759744
1,125,2,0,0,1,1,2,0,36.531536285626075
1,184,0,1,0,2,0,10,4,18.273570710964798
5,69,1,2,1,1,1,9,2,28.176319409266522
4,133,0,0,1,2,1,7,1,21.554389038813838
7,140,1,1,0,0,2,2,7,29.55922857872981
7,160,2,0,1,2,0,10,2,28.74348562199326
3,157,0,0,2,1,0,9,5,31.07384826155528
1,121,2,0,2,0,1,7,0,13.277068891069149
6,109,1,1,2,1,2,5,4,21.818709457099285
6,173,1,0,2,2,2,11,1,20.756303665897132
6,130,0,2,2,0,2,2,3,21.47714289487804
7,185,1,0,1,0,0,1,4,25.955790048673315
4,83,0,1,0,2,1,7,0,19.265454445655966
1,66,1,0,2,0,2,7,2,5.025178914892134
7,65,0,1,0,1,0,2,1,28.005440882573442
4,172,1,1,1,1,1,4,3,23.317146362270293
4,115,2,2,1,0,0,4,6,20.766195057657235
7,52,1,2,2,0,0,4,3,16.83064526286134
4,190,2,0,1,0,2,1,7,25.343336520595933
6,124,1,2,1,0,2,7,4,18.5103699345578
3,112,1,0,0,0,1,3,3,18.41924836495356
6,111,0,2,2,2,2,2,3,22.200523090935164
7,174,2,0,0,0,2,4,7,26.576593650075097
6,173,0,2,2,1,1,4,1,32.034068472533974
1,146,1,1,0,2,0,4,1,13.15989555972967
3,156,2,2,2,2,1,5,3,17.243914657305304
3,58,2,0,0,0,0,8,5,12.040018151022213
7,126,1,0,2,2,2,9,2,21.061639995335543
4,75,2,0,0,0,2,4,0,15.222710287402485
7,109,1,2,0,2,2,12,3,21.57839473587803
7,142,1,2,0,0,0,8,3,23.296434317644927
2,190,0,0,2,1,0,8,2,33.74425674091532
1,81,0,1,2,1,2,9,7,24.615679426237055
3,153,0,2,0,0,2,3,0,17.795441207404185
4,120,0,2,1,1,0,6,0,31.614154030773417
5,152,2,0,2,0,0,9,7,22.713698538750677
6,152,1,0,1,1,0,6,2,35.03190063104441
4,138,0,2,1,1,0,9,0,34.068103693120314
7,91,1,1,0,0,1,11,2,42.08657369140876
2,139,2,2,2,1,1,10,2,14.728347688926798
7,179,0,1,1,2,2,1,7,30.64173664978171
6,98,1,2,0,0,1,4,2,25.41575232680302
4,138,2,0,2,0,2,6,0,21.44572484669893
1,77,0,0,1,2,2,3,5,12.343814739173773
6,190,1,0,2,0,0,6,1,22.60777328011826
4,188,2,2,2,1,0,10,3,21.17601193207607
1,50,0,0,0,2,2,6,0,7.15671381496465
6,136,1,1,1,2,0,2,6,24.679342714642935
1,105,2,1,0,0,2,10,5,15.87424694519947
3,64,2,2,0,1,1,11,6,31.094620216811844
3,145,2,1,1,0,0,8,4,19.671571782468416
5,131,0,0,0,2,1,9,0,20.626759479379928
7,131,2,0,0,1,2,6,0,35.315303609637525
3,185,1,0,1,2,2,1,5,20.37303024752295
2,86,0,0,1,0,1,1,3,41.19399926599711
2,122,0,1,1,0,2,10,2,19.8845238710926
1,96,2,1,0,2,1,7,1,12.309115698079959
5,115,0,1,2,1,1,6,6,35.077802160615676
7,109,2,1,1,0,2,7,2,26.030977163708087
3,194,2,0,0,0,1,12,2,44.32050900520809
4,75,1,1,2,1,2,2,3,16.088562799223016
7,87,2,0,0,0,2,12,3,22.05241455707889
3,64,1,1,2,1,0,4,0,11.403180314495637
2,173,2,1,2,0,2,9,1,23.46428355613298
1,196,1,0,0,0,1,6,0,11.48993300838842
5,143,1,1,2,1,1,6,7,35.70276424777254
2,58,0,1,1,1,2,5,6,12.647240573774953
7,65,2,0,1,0,1,9,6,24.356435702408024
2,79,1,1,2,2,1,8,4,11.598093416759031
7,75,1,2,2,2,0,1,4,18.243855717200955
7,197,2,2,2,2,2,9,0,27.5661221013224
6,168,2,1,0,0,1,8,0,26.457790957177444
2,136,0,0,1,2,2,3,5,16.865146689236408
3,142,2,0,0,1,2,3,3,17.03804502842785
6,172,0,2,1,2,1,7,1,27.524295762349357
2,63,2,0,0,1,2,6,0,23.161045403506854
5,161,0,0,0,0,0,7,6,21.84879602853188
2,129,0,1,0,1,2,3,0,18.695468050597025
5,116,2,1,1,0,0,11,2,25.61962849084213
4,196,1,1,2,0,0,1,2,21.490733475732085
7,103,2,2,2,2,0,6,2,23.128029464191055
3,125,2,0,0,1,2,8,4,30.36104073368728
7,95,0,0,1,0,1,6,5,24.014927742120648
1,64,2,1,2,1,1,6,5,26.328463814274347
6,189,1,0,0,1,1,2,6,47.563928242837584
3,173,2,0,0,1,2,6,0,30.150158740652675
4,92,2,2,0,1,1,5,3,19.30474200205748
7,178,0,2,0,0,2,9,0,29.774806544041056
3,123,2,1,0,2,0,4,5,18.90879100106877
1,76,0,1,1,2,0,4,3,12.452605621002691
7,130,1,1,2,2,1,10,7,22.999934231534034
6,77,1,1,1,0,2,5,0,21.232156164538196
6,178,1,1,2,2,1,5,3,27.522974222001135
2,85,0,0,0,0,0,6,5,11.53406259004649
6,110,2,1,0,2,0,3,1,25.385982305536846
1,131,1,2,1,2,0,5,6,13.835425181484744
4,87,0,0,1,2,2,6,1,17.285011839311494
6,153,0,1,1,1,0,5,4,28.64292491293604
2,120,2,1,0,1,1,10,1,17.061818882372467
1,188,0,0,2,1,2,3,5,16.462812995077265
6,130,1,1,0,1,2,12,0,22.60322502177615
3,110,0,0,1,0,2,2,3,16.893404015075706
1,78,1,2,0,2,0,4,6,6.939327486090454
3,67,1,0,2,1,1,7,7,29.32780871404993
2,163,0,2,2,1,1,4,3,23.31452745100065
1,83,0,1,2,2,1,12,7,37.97888149932575
7,150,2,1,0,0,2,12,5,26.853963078106347
2,89,0,1,0,2,2,8,6,16.09434334689485
4,71,0,2,2,2,1,3,4,23.136116074028113
6,152,2,1,2,1,2,4,3,26.80265029041037
2,140,1,2,0,0,2,10,5,11.614963216867537
3,60,0,2,1,2,1,4,4,21.259372232562782
5,135,1,1,1,2,0,8,1,21.51084942582575
1,99,2,0,1,2,0,11,2,13.271472609878382
7,67,1,1,2,0,2,4,3,23.496867124870597
1,117,1,2,1,0,0,2,2,14.178731293898105
1,163,2,2,0,1,1,6,2,27.99426353970821
4,127,0,0,1,0,1,12,5,43.22560912586393
6,128,1,2,2,2,1,11,4,37.607424422417466
4,181,0,0,0,1,2,12,1,21.494306997089264
4,198,0,1,0,0,1,4,0,30.061081451291276
7,148,2,2,0,0,1,11,5,42.868113371025295
2,142,2,2,2,1,1,3,6,19.805012525406013
2,140,1,2,0,2,0,10,6,10.713055686522054
3,83,0,2,0,2,2,11,6,14.958696775133463
2,122,1,2,2,2,2,1,6,10.158136343390392
3,135,1,0,0,0,1,3,7,17.19623979513052
5,96,1,1,2,1,2,8,5,34.61604809494459
4,183,2,0,2,1,2,7,3,38.78024635147339
2,149,2,1,0,0,2,6,3,19.240193992422665
1,160,0,2,1,1,1,5,7,16.07265885202858
1,201,0,2,0,0,0,8,3,14.072850209712831
5,79,1,0,1,0,2,9,3,20.7042236940992
4,170,1,0,0,1,2,6,4,28.151605591021507
4,102,2,0,2,2,2,5,0,15.791237553301372
7,199,0,0,2,1,1,12,6,51.091546096765214
5,154,2,2,0,1,2,4,0,23.34309799122568
3,61,2,0,0,0,2,7,5,13.82085941251901
4,95,2,0,2,1,1,10,4,17.870091027345328
2,152,0,0,0,1,0,7,5,33.65506277228187
5,178,1,0,1,0,0,11,7,22.168446949234824
3,191,2,1,1,1,0,4,0,22.69715053982192
6,143,1,2,1,1,1,1,2,46.85125280691477
2,56,0,1,0,0,0,8,0,16.204283295516298
4,67,1,1,2,2,0,3,3,15.04914587119331
6,185,0,0,2,2,1,7,4,25.50891171614923
7,127,2,0,2,0,0,7,3,23.68769660037774
1,162,2,1,0,0,0,8,5,16.933210765625876
3,88,2,0,2,2,2,9,4,15.009232391340369
3,103,0,1,1,0,0,1,3,17.745184199478164
7,89,1,0,2,0,2,12,2,18.46251073553806
1,57,0,2,1,1,0,7,4,27.348372785275483
6,181,2,0,1,0,1,11,7,47.201836382021
2,90,1,0,2,0,0,4,7,9.337480065125252
3,136,0,0,2,0,1,12,4,42.23592734351877
5,90,1,1,1,2,1,12,4,45.43439692474884
5,198,0,0,1,2,2,5,7,25.73236385294424
4,126,0,0,2,0,2,9,1,17.300892047919866
4,60,2,2,2,1,0,8,1,31.452642977049617
1,89,1,0,0,0,2,2,0,7.407325014195072
1,123,2,1,0,0,1,8,5,17.35202121578599
1,53,1,2,0,1,1,8,5,26.387042541231278
1,136,2,0,0,1,0,1,4,9.929061797010696
5,136,1,0,0,1,1,7,7,31.744431179492793
1,201,0,0,2,1,2,8,7,34.05422890931326
5,143,0,0,0,0,1,1,7,49.77920841140895
7,73,2,2,1,2,2,7,2,25.176845105434435
7,94,1,2,2,1,1,2,4,43.127785847191454
3,74,2,2,1,1,1,2,0,42.406676199090235
1,96,1,1,2,1,2,6,6,21.630772501586623
1,185,0,1,1,2,2,1,1,20.25599587916105
1,133,0,0,1,2,0,3,0,16.595458978079215
2,76,2,1,2,2,2,6,1,16.793657766940004
3,127,2,2,0,1,0,10,4,17.275806702775355
1,165,2,1,0,0,0,8,2,16.87607849672565
4,171,0,1,2,0,1,11,6,41.21688026733445
1,144,2,2,1,0,2,5,6,14.25305206749149
5,138,2,0,1,2,2,10,1,23.885350209532913
6,156,2,1,0,0,2,2,4,26.389193405324264
1,109,0,1,1,1,1,11,2,33.8289827091302
7,156,2,1,0,0,1,8,2,32.03445170397787
2,126,0,2,1,0,0,4,7,16.710470116518135
6,182,0,2,2,2,1,9,7,25.718753735025487
5,68,1,1,1,2,2,2,3,18.27945527888725
7,175,0,1,0,0,1,9,1,31.927402581733286
2,121,1,2,2,1,0,8,4,26.14992438758201
7,131,1,2,2,2,0,4,1,24.561507010563915
7,178,2,2,1,2,1,6,7,29.407042510487702
4,126,1,0,1,1,0,4,3,16.28995707765633
3,141,1,1,0,1,1,5,2,20.733743984997474
2,58,1,0,0,0,1,1,3,33.08454671773945
7,113,0,2,0,2,0,9,6,24.711911955566297
4,198,1,2,0,2,2,9,4,19.00306246812346
7,69,0,1,0,0,1,5,3,27.141998308555067
5,83,2,0,1,0,2,9,3,19.15363926372596
6,72,0,0,1,1,2,11,7,20.89463898181514
3,103,0,0,2,0,1,6,6,17.08196287926619
5,130,0,1,1,0,2,5,1,26.92196465834665
5,147,1,2,1,0,0,2,5,23.580384606140935
1,72,2,2,1,1,1,10,0,10.118674698843995
4,158,2,1,2,0,0,12,2,25.067566399077073
5,54,2,2,2,1,0,2,5,15.65657100782488
1,86,0,0,0,1,1,7,5,28.01526388396217
4,111,2,2,0,2,1,12,6,41.269374292604546
2,81,1,1,2,2,1,4,7,18.475165112857454
2,157,1,2,1,2,1,7,6,13.991058357670434
1,180,1,2,0,2,1,4,2,18.69730100788285
1,189,1,1,2,2,2,2,0,17.508260022754417
5,90,1,2,1,1,2,9,7,30.635035328169312
4,130,2,2,0,2,2,2,1,17.441645156552127
1,189,2,1,2,1,2,10,5,16.837219694053005
1,139,0,2,1,1,0,8,4,30.51965338789488
7,56,0,2,0,1,0,12,6,20.263941357125667
5,155,0,2,0,1,0,9,7,35.031780517009835
3,195,1,1,2,2,2,7,5,19.444203960745288
4,113,2,0,0,2,2,7,1,17.04436377150533
4,64,2,1,0,1,1,11,4,37.18154702429866
4,114,0,1,0,0,0,3,5,21.12858396788671
1,166,2,0,1,0,0,9,3,17.584213030620816
2,91,1,1,1,0,1,11,2,32.6712804799419
5,166,2,1,1,2,1,2,5,51.492238962664295
3,138,1,1,2,1,0,3,3,17.491923507529837
6,112,1,2,0,0,1,5,6,17.079638076601537
3,75,2,2,1,1,0,10,0,17.06963217302596
2,92,1,2,0,1,2,2,0,10.848137078957224
7,124,0,2,1,1,1,12,3,48.41437390793152
7,68,1,0,2,1,1,4,1,25.91764268382633
6,63,1,2,0,2,1,11,1,35.454885279038095
5,124,1,1,2,2,1,10,5,20.17152168460298
5,166,0,1,0,1,1,1,0,50.30494128469894
6,78,1,0,2,2,1,4,3,24.510543345909642
5,132,2,2,1,1,1,6,6,35.583256774679114
7,85,2,2,2,0,1,9,6,21.573647434106398
3,115,1,1,0,1,1,7,5,31.39277097397687
2,175,2,1,0,0,1,4,2,25.293853214687047
7,102,0,1,0,0,1,8,7,25.25212184570361
1,119,0,1,0,0,2,2,1,15.317343267968683
1,154,1,0,1,1,0,1,1,13.025544358248137
5,107,0,0,1,0,0,9,7,18.92561539258699
6,178,2,0,2,0,2,7,3,25.274479641158756
2,140,0,0,1,1,2,8,5,34.68049604333253
6,165,0,0,0,2,1,10,2,25.153968214621976
5,151,2,1,1,2,2,10,1,22.201092386682213
5,185,2,0,0,1,1,3,5,29.866586033345417
1,111,0,2,0,1,1,12,0,33.27899860643647
3,197,1,0,2,2,2,11,7,17.42603378662296
5,85,1,1,2,1,1,9,5,31.048839431546238
2,183,0,2,0,0,2,3,1,15.75633499283271
4,193,0,0,2,0,2,6,6,22.710223943905575
6,144,1,2,0,1,1,3,5,27.241471494807154
3,52,1,0,1,0,0,1,7,12.657054182951281
1,140,1,0,1,2,0,11,7,11.281502255981108
3,170,2,0,1,0,2,4,4,20.668643308954856
7,162,1,2,0,2,2,4,7,22.20867065382213
6,145,2,0,2,2,2,1,3,24.64881340690821
5,163,1,2,1,1,2,8,7,37.995703363066056
3,62,2,2,0,2,2,2,7,14.786112382135938
3,61,1,0,1,2,0,9,2,14.783387319811572
5,50,1,2,2,0,2,3,2,12.639015483653608
2,192,0,1,1,2,1,6,6,19.748980370656113
3,65,1,2,2,0,0,3,0,12.060297991347394
3,125,2,0,0,2,1,10,7,11.39689664270536
7,100,1,1,0,0,2,7,3,26.600294923970107
5,141,1,0,1,1,0,8,5,37.42324366812889
4,74,1,2,0,2,1,2,4,35.580440678268
4,68,0,0,0,2,1,3,1,22.160355952693656
2,150,2,1,0,1,1,9,1,28.70115863812817
7,192,1,2,0,0,2,11,6,25.978153104434455
1,120,2,2,0,2,1,12,4,37.213325659380125
6,54,0,1,2,2,0,10,6,23.177499619943823
6,188,2,0,0,1,2,12,4,22.223564900120735
2,77,1,2,1,2,2,3,7,13.515333332719543
3,119,2,0,0,1,2,3,0,15.42275204485073
1,149,2,0,0,0,1,12,0,34.82932261129612
2,77,2,1,0,0,2,12,2,13.948168052038856
3,133,2,0,2,1,0,3,4,16.515956822661185
1,61,2,2,2,2,1,7,6,11.367641600187335
7,117,1,0,0,1,0,6,4,34.79483531863009
3,83,0,0,1,1,0,11,1,17.67117422288553
1,86,1,1,2,2,2,1,4,11.670707265636867
2,170,1,0,0,0,0,8,7,15.233606520759917
4,168,0,0,1,0,1,6,0,22.84717064961356
7,61,2,2,0,2,1,8,2,22.066511750960885
1,189,2,0,2,2,2,2,6,11.83335236163455
4,61,0,2,0,2,2,11,7,14.227207177523352
3,135,0,0,1,2,2,1,7,19.290747377505486
4,75,2,1,1,0,1,6,4,18.871656415501313
5,149,0,2,1,2,1,1,1,50.082257179825966
2,167,2,0,2,1,1,5,0,17.96238048782085
2,176,0,1,0,1,1,5,1,20.097403788032054
2,197,2,2,0,2,1,2,5,44.16058911380564
5,192,2,1,1,1,2,10,0,27.973713267131124
3,88,2,0,1,2,1,7,3,18.827446272705483
1,126,1,2,0,0,1,10,7,10.78019524675153
4,139,1,0,1,1,2,2,4,20.747419900013327
5,177,1,2,1,2,0,9,7,22.273602381549665
2,93,1,2,2,1,0,12,7,7.247046901175278
2,54,1,2,2,1,0,4,6,8.036487233373773
5,90,1,0,2,2,1,9,7,13.547004736428837
6,94,2,0,2,2,2,12,0,21.638614422484306
1,130,1,1,2,0,1,2,1,37.244768266621875
6,69,1,0,0,0,2,4,7,16.40798910350743
5,175,2,0,0,2,1,6,2,24.727696302111017
2,149,2,0,2,0,0,2,7,15.105477835741143
1,53,1,0,2,1,0,3,5,6.864369073960901
3,185,0,2,0,1,1,11,0,36.89769008019668
1,146,1,0,0,2,0,3,5,9.656464605818881
4,185,0,1,1,0,0,11,1,27.5045512213428
1,81,0,2,2,2,0,9,4,10.308362512014053
4,68,1,0,2,0,0,5,5,10.329383215259533
7,53,2,2,1,0,2,11,1,22.061775791139045
6,106,1,0,2,0,0,6,5,19.10192746895174
2,123,1,1,0,0,0,4,7,15.487761225133214
3,122,2,1,2,1,2,5,5,19.359043228335864
5,81,0,1,1,1,0,3,0,20.307454358661506
7,122,2,1,2,1,2,2,5,27.18487159798099
6,188,1,2,2,0,2,5,4,22.427498225653427
3,142,1,1,1,0,2,11,0,18.285267352350996
5,119,0,0,0,2,0,9,6,18.27416372401205
6,165,0,1,1,0,0,8,4,25.765735982639214
5,61,0,2,2,2,2,12,7,16.504311856809238
3,195,0,1,0,0,2,5,0,22.138869908791307
7,201,0,0,0,2,0,2,1,25.764731254745655
7,175,1,1,0,2,2,4,4,25.113111295892296
3,133,0,2,2,2,2,2,3,17.619195514758413
2,118,1,2,1,0,1,10,6,12.359643356778648
5,195,1,1,1,1,0,3,1,25.33941066814399
3,85,1,1,2,1,0,2,0,15.16128757171043
1,83,0,1,0,2,2,3,4,14.070704204459302
7,162,0,0,1,1,0,9,2,38.93238649491597
5,89,0,1,2,1,2,4,5,22.849799950859563
6,175,1,0,0,2,2,7,7,21.216848590459794
5,69,0,0,2,1,0,1,5,16.331065750660542
4,179,0,0,2,0,2,3,2,21.236332177744597
6,134,1,1,2,2,1,9,7,22.02490059273519
1,54,0,1,1,2,0,2,1,13.853599637885267
3,173,1,1,0,2,0,7,0,21.592619923934475
2,85,1,2,1,1,1,5,2,14.18860391254303
7,86,0,0,2,2,0,11,4,22.265547500519286
3,145,2,2,1,0,0,8,1,21.76535180042744
6,117,0,1,0,0,0,3,2,26.19183461505844
